  1.8402933718850365, -4.896315759460735, 1.9898252950958177, -4.730718568833547, 165, 352
  1.9898252950958177, -4.730718568833547, 2.260242565579863, -4.894389889863687, 165, 353
  2.260242565579862, -4.894389889863686, 2.389545742071706, -4.729179261925206, 166, 353
  2.3895457420717046, -4.729179261925207, 2.6675447900716827, -4.851089759765605, 166, 354
  1.4136663525860875, -4.857166136480427, 1.585687240825404, -4.692071133902697, 164, 351
  1.585687240825404, -4.692071133902697, 1.840293371885036, -4.896315759460736, 164, 352
  2.6675447900716835, -4.851089759765605, 2.779291482879346, -4.68583635344049, 167, 354
  2.779291482879346, -4.68583635344049, 3.055909443684325, -4.766726192600334, 167, 355
  0.9860252802128208, -4.777806509075678, 1.1821164881405442, -4.615293495745866, 163, 350
  1.4136663525860875, -4.857166136480427, 1.1821164881405437, -4.615293495745866, 163, 351
  3.0559094436843264, -4.766726192600334, 3.152898357673049, -4.59960300602149, 168, 355
  3.152898357673049, -4.599603006021491, 3.4186949550296792, -4.6422761460894675, 168, 356
  0.5627270964087444, -4.659635709806903, 0.783561114711967, -4.502792317904215, 162, 349
  0.9860252802128202, -4.777806509075677, 0.7835611147119672, -4.502792317904215, 162, 350
  1.989825295095817, -4.730718568833547, 1.993122359925962, -4.543195833386081, 353, 352
  1.9931223599259624, -4.543195833386081, 2.004127476966194, -4.530762750080325, 353, 40
  1.585687240825404, -4.692071133902697, 1.6044622436144693, -4.527486844950906, 352, 351
  3.4186949550296797, -4.6422761460894675, 3.5035587484473667, -4.470014447266818, 169, 356
  3.5035587484473663, -4.470014447266818, 3.748877645630608, -4.4794525110872305, 169, 357
  2.0041274769661936, -4.530762750080325, 2.372011667234805, -4.522418532099178, 353, 41
  2.3895457420717054, -4.729179261925206, 2.372011667234805, -4.522418532099178, 353, 354
  1.604462243614469, -4.527486844950905, 1.620340322266324, -4.511927480422038, 352, 39
  1.620340322266324, -4.511927480422038, 1.993122359925962, -4.54319583338608, 352, 40
  2.3720116672348044, -4.522418532099178, 2.382207594655281, -4.509134941260856, 354, 41
  1.1821164881405442, -4.615293495745866, 1.2110790739846067, -4.475645169555778, 351, 350
  2.382207594655281, -4.509134941260856, 2.73588424126797, -4.465264778032004, 354, 42
  2.779291482879346, -4.68583635344049, 2.73588424126797, -4.465264778032004, 354, 355
  1.2110790739846067, -4.4756451695557775, 1.235985064554921, -4.454541815314421, 351, 38
  1.235985064554921, -4.454541815314421, 1.604462243614469, -4.527486844950906, 351, 39
  2.735884241267971, -4.465264778032004, 2.748887157223735, -4.445659157440568, 355, 42
  0.7835611147119663, -4.502792317904215, 0.8178293133961121, -4.388467669669016, 350, 349
  0.14880352308699007, -4.504556357926467, 0.39397011017658723, -4.357237790885465, 161, 348
  0.5627270964087447, -4.659635709806903, 0.39397011017658734, -4.357237790885465, 161, 349
  0.8178293133961122, -4.388467669669017, 0.8556535838287874, -4.360948999349112, 350, 37
  0.8556535838287874, -4.360948999349112, 1.2110790739846067, -4.475645169555778, 350, 38
  2.7488871572237352, -4.445659157440568, 3.0792783673265185, -4.372336007908922, 355, 43
  3.152898357673048, -4.59960300602149, 3.079278367326519, -4.372336007908922, 355, 356
  3.7488776456306074, -4.4794525110872305, 3.823783984990111, -4.297328696253697, 170, 357
  3.0792783673265185, -4.372336007908922, 3.097916324218165, -4.339579079768158, 356, 43
  3.8237839849901105, -4.297328696253697, 4.039042815530979, -4.280776833151696, 170, 358
  0.3939701101765871, -4.357237790885465, 0.42937042848682805, -4.267180853063303, 349, 348
  0.42937042848682777, -4.267180853063304, 0.4834053762695931, -4.233827375438907, 349, 36
  0.4834053762695931, -4.233827375438907, 0.8178293133961122, -4.388467669669016, 349, 37
  3.0979163242181653, -4.339579079768157, 3.3964966659969598, -4.244758121014634, 356, 44
