0.0,1.0,1.0,1.0
0.1,0.8112282848659182,1.1115314040447044,0.6802926465114036
0.2,0.6388622762008059,1.2071445615294023,0.4598505781434086
0.30000000000000004,0.4759474377460762,1.287802442800183,0.31101106453736144
0.4,0.3179202625254038,1.353910110988268,0.21227838626618953
0.5,0.16205707179412865,1.4055169091538284,0.1477719073123901
0.6,0.006991263046520385,1.4424700424533634,0.10616822762815283
0.7,-0.14767281421501935,1.4645273073715188,0.07961066862768815
0.7999999999999999,-0.30165335527286796,1.4714378626382447,0.06277106669177114
0.8999999999999999,-0.45420744198352714,1.4629990175628724,0.052109603019901085
0.9999999999999999,-0.6042876141067559,1.4390954656582706,0.045319994179119104
1.0999999999999999,-0.7506541731997506,1.3997258427221972,0.0409280122431025
1.2,-0.891955734102804,1.3450201686123042,0.03800891157295188
1.3,-1.0267875707329253,1.2752506917178223,0.035993345869135475
1.4000000000000001,-1.1537347558884479,1.1908378741532455,0.03453711685249264
1.5000000000000002,-1.2714050597089386,1.0923526905086876,0.033435736625784515
1.6000000000000003,-1.378455016889404,0.9805160172379832,0.03256965489050016
1.7000000000000004,-1.4736114260980253,0.8561956218300321,0.03186994424466542
1.8000000000000005,-1.5556897256467592,0.7204010862390413,0.03129729230316951
1.9000000000000006,-1.6236101219288972,0.5742768903431502,0.030829432478110375
2.0000000000000004,-1.676411966525979,0.41909381771816473,0.030453793217899792
2.1000000000000005,-1.7132666313224079,0.25623881255107234,0.030163295356761894
2.2000000000000006,-1.7334889774219422,0.08720340230414476,0.0299540031736375
2.3000000000000007,-1.7365474226921693,-0.08642920161773299,0.029823841569366016
2.400000000000001,-1.7220725627131725,-0.2629982083713211,0.0297719124981899
2.500000000000001,-1.6898642759643498,-0.44078043222051116,0.029798140690268305
2.600000000000001,-1.63989723648116,-0.6180064219890968,0.0299030961200869
2.700000000000001,-1.5723247597141237,-0.7928773898629304,0.030087908759505823
2.800000000000001,-1.4874809160465512,-0.9635827839400883,0.030354229547320248
2.9000000000000012,-1.3858808590062022,-1.1283183397718166,0.03070421252132496
3.0000000000000013,-1.2682193301996045,-1.2853044381976693,0.03114050414051747
3.1000000000000014,-1.135367319517341,-1.4328045902756168,0.0316662313323539
3.2000000000000015,-0.988366876630663,-1.5691438651943892,0.032284982205972944
3.3000000000000016,-0.8284240878246183,-1.6927270738380484,0.03300077404004513
3.4000000000000017,-0.6569002504835808,-1.8020565192258355,0.033818002815480454
3.5000000000000018,-0.47530129580279656,-1.8957491254210521,0.03474136760752659
3.600000000000002,-0.28526552831130647,-1.9725527587145621,0.03577576179545794
3.700000000000002,-0.08854976834054067,-2.0313615589428093,0.036926121439565994
